                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.40576,                0.22152,                0.81414,                0.82364,                0.77093,                 0.7904,                 0.5906,                0.42379,                0.21033,                0.81692,               0.002773,               0.002773,               0.002773
                     76,                0.40859,                0.22201,                0.81866,                0.84957,                0.76855,                0.80241,                0.58821,                0.42325,                0.20947,                0.81662,               0.002674,               0.002674,               0.002674
                     77,                0.40142,                0.21552,                 0.8126,                0.83523,                0.77216,                0.80698,                0.58874,                 0.4232,                0.21029,                0.81667,               0.002575,               0.002575,               0.002575
                     78,                0.40695,                0.21938,                0.81342,                0.84139,                0.77216,                0.80588,                 0.5894,                0.42412,                0.21137,                0.81704,               0.002476,               0.002476,               0.002476
                     79,                0.40068,                0.21797,                0.81823,                0.84895,                0.77171,                0.80908,                0.58964,                0.42504,                0.21109,                0.81735,               0.002377,               0.002377,               0.002377
                     80,                0.40071,                0.21616,                0.81482,                0.85672,                0.76159,                0.80781,                0.58994,                0.42463,                0.21054,                0.81715,               0.002278,               0.002278,               0.002278
                     81,                0.39825,                0.21251,                0.81067,                0.85525,                0.75238,                0.80696,                0.58956,                0.42431,                 0.2106,                0.81702,               0.002179,               0.002179,               0.002179
                     82,                 0.3928,                0.21317,                0.80897,                0.85623,                0.75619,                0.80854,                0.58565,                0.42512,                0.21103,                0.81685,                0.00208,                0.00208,                0.00208
                     83,                 0.3906,                0.20987,                0.80903,                0.85584,                0.75475,                0.80501,                0.58716,                0.42451,                0.21144,                0.81673,               0.001981,               0.001981,               0.001981
                     84,                0.38991,                 0.2092,                0.81448,                0.85954,                0.75652,                0.80273,                0.58814,                0.42401,                0.21016,                0.81641,               0.001882,               0.001882,               0.001882
                     85,                0.38595,                0.20783,                0.80938,                0.86312,                  0.767,                0.80394,                0.58852,                0.42393,                0.20906,                0.81638,               0.001783,               0.001783,               0.001783
                     86,                0.38874,                0.20805,                0.80806,                0.85347,                0.75567,                0.80322,                0.58706,                0.42313,                0.20899,                0.81623,               0.001684,               0.001684,               0.001684
                     87,                0.38903,                0.20617,                0.80956,                0.85859,                0.76262,                0.80576,                0.58817,                0.42272,                0.20881,                0.81606,               0.001585,               0.001585,               0.001585
                     88,                0.38156,                0.20402,                 0.8074,                0.87199,                0.75898,                0.80393,                0.58927,                0.42243,                0.20842,                0.81592,               0.001486,               0.001486,               0.001486
                     89,                0.38265,                0.20693,                0.80634,                0.87198,                0.76473,                0.80093,                0.58762,                0.42293,                0.20876,                  0.816,               0.001387,               0.001387,               0.001387
                     90,                0.37657,                0.20092,                0.80671,                0.87905,                0.76511,                 0.8022,                0.58816,                0.42339,                0.20904,                0.81605,               0.001288,               0.001288,               0.001288
                     91,                0.37769,                0.20378,                0.80533,                0.88286,                0.76419,                0.80343,                0.58749,                0.42305,                0.20915,                0.81606,               0.001189,               0.001189,               0.001189
                     92,                0.37193,                0.19908,                0.80509,                0.87409,                0.76796,                0.80207,                0.58666,                0.42285,                0.20989,                  0.816,                0.00109,                0.00109,                0.00109
                     93,                0.37013,                0.19701,                 0.8024,                0.86865,                0.76818,                0.80286,                0.58601,                0.42353,                0.20971,                0.81603,               0.000991,               0.000991,               0.000991
                     94,                0.37198,                0.19557,                0.80334,                 0.8643,                0.76818,                0.80282,                0.58599,                 0.4239,                0.21051,                0.81599,               0.000892,               0.000892,               0.000892
                     95,                0.36761,                0.19508,                0.80256,                0.85686,                0.76803,                0.80459,                0.58648,                0.42365,                0.21046,                0.81602,               0.000793,               0.000793,               0.000793
                     96,                0.35838,                0.18897,                0.80105,                0.85464,                0.78045,                0.80728,                0.58614,                0.42472,                0.21085,                0.81612,               0.000694,               0.000694,               0.000694
                     97,                0.36229,                0.19021,                 0.8032,                0.84469,                0.77513,                 0.7979,                0.58485,                0.42448,                0.21022,                0.81612,               0.000595,               0.000595,               0.000595
                     98,                0.35829,                0.18515,                0.79743,                0.84221,                0.77738,                0.79779,                0.58489,                0.42439,                0.21039,                0.81609,               0.000496,               0.000496,               0.000496
                     99,                0.35869,                0.18698,                0.80004,                0.83776,                0.77738,                0.79641,                0.58366,                 0.4244,                0.21023,                0.81616,               0.000397,               0.000397,               0.000397
                    100,                0.35514,                0.18506,                0.80366,                0.83803,                0.78367,                0.79583,                0.58461,                0.42478,                0.21052,                0.81626,               0.000298,               0.000298,               0.000298
